command_idx,sample_idx,time_s,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,err_vx,err_vy,err_wz,start_x,start_y,start_yaw,end_x,end_y,end_yaw,reset,reset_reason,global_command_idx
3,3,2.0,0.5,0.1,0.33,0.4985707436675428,0.047300600440274426,0.1100587248802185,-0.0014292563324572183,-0.05269939955972558,-0.2199412751197815,0.6125810146331787,0.0635746642947197,0.182481586933136,0.8534355163574219,0.13207022845745087,0.23751094937324524,False,,3
3,4,2.5,0.5,0.1,0.33,0.4685750165382496,0.09400804470502064,0.1249653697013855,-0.03142498346175038,-0.0059919552949793675,-0.20503463029861452,0.8534355163574219,0.13207022845745087,0.23751094937324524,1.0700864791870117,0.23287883400917053,0.299993634223938,False,,3
3,5,3.0,0.5,0.1,0.33,0.513944361823785,0.05296152772377069,0.1460099220275879,0.013944361823785001,-0.047038472276229315,-0.18399007797241212,1.0700864791870117,0.23287883400917053,0.299993634223938,1.3077564239501953,0.3341158330440521,0.37299859523773193,False,,3
3,6,3.5,0.5,0.1,0.33,0.5022535056131033,0.050325891651999105,0.11551094055175781,0.002253505613103335,-0.0496741083480009,-0.2144890594482422,1.3077564239501953,0.3341158330440521,0.37299859523773193,1.5324457883834839,0.4490615129470825,0.43075406551361084,False,,3
3,7,4.0,0.5,0.1,0.33,0.467690393068797,0.08889934401072166,0.13274157047271729,-0.032309606931202994,-0.01110065598927834,-0.19725842952728273,1.5324457883834839,0.4490615129470825,0.43075406551361084,1.7263692617416382,0.587094247341156,0.4971248507499695,False,,3
3,8,4.5,0.5,0.1,0.33,0.4964608508477013,0.00438726438194445,0.14947664737701416,-0.003539149152298693,-0.09561273561805556,-0.18052335262298586,1.7263692617416382,0.587094247341156,0.4971248507499695,1.9435070753097534,0.7074035406112671,0.5718631744384766,False,,3
3,9,5.0,0.5,0.1,0.33,0.49098335833205986,0.08444406757804426,0.0936657190322876,-0.00901664166794014,-0.015555932421955743,-0.23633428096771242,1.9435070753097534,0.7074035406112671,0.5718631744384766,2.127089023590088,0.8757678270339966,0.6186960339546204,False,,3
4,0,0.5,1.0,0.1,0.0,0.30148471845527713,-0.03153489708102863,-0.09154498716816306,-0.6985152815447229,-0.13153489708102864,-0.09154498716816306,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.1517735719680786,-0.01564984954893589,-0.04423516243696213,False,,4
4,1,1.0,1.0,0.1,0.0,0.7788415804424658,0.1553182063629004,0.013394959270954132,-0.22115841955753424,0.055318206362900385,0.013394959270954132,0.1517735719680786,-0.01564984954893589,-0.04423516243696213,0.544247567653656,0.04471281170845032,-0.03753768280148506,False,,4
4,2,1.5,1.0,0.1,0.0,0.9194384021060759,-0.02293410894674066,0.026913870126008987,-0.08056159789392414,-0.12293410894674067,0.026913870126008987,0.544247567653656,0.04471281170845032,-0.03753768280148506,1.003212571144104,0.01600109413266182,-0.024080747738480568,False,,4
4,3,2.0,1.0,0.1,0.0,0.9548300162529755,0.08057806878251375,-0.10804059728980064,-0.04516998374702452,-0.019421931217486255,-0.10804059728980064,1.003212571144104,0.01600109413266182,-0.024080747738480568,1.4814592599868774,0.04478304833173752,-0.07810104638338089,False,,4
4,4,2.5,1.0,0.1,0.0,0.9423598782814231,0.1216632253689734,0.03975818306207657,-0.05764012171857691,0.021663225368973388,0.03975818306207657,1.4814592599868774,0.04478304833173752,-0.07810104638338089,1.955949068069458,0.0686669796705246,-0.058221954852342606,False,,4
4,5,3.0,1.0,0.1,0.0,1.0079548933846227,0.04241617361200031,0.009635776281356812,0.007954893384622741,-0.05758382638799969,0.009635776281356812,1.955949068069458,0.0686669796705246,-0.058221954852342606,2.4603066444396973,0.06051315367221832,-0.0534040667116642,False,,4
4,6,3.5,1.0,0.1,0.0,0.9848775181660168,0.0934558776837549,0.05671647563576698,-0.015122481833983237,-0.006544122316245099,0.05671647563576698,2.4603066444396973,0.06051315367221832,-0.0534040667116642,2.9545376300811768,0.08088874071836472,-0.02504582889378071,False,,4
4,7,4.0,1.0,0.1,0.0,0.9434474350103268,0.012526014350579389,-0.03254226967692375,-0.056552564989673204,-0.08747398564942062,-0.03254226967692375,2.9545376300811768,0.08088874071836472,-0.02504582889378071,3.4262702465057373,0.07533630728721619,-0.041316963732242584,False,,4
4,8,4.5,1.0,0.1,0.0,0.9947116382055058,0.06419512980535506,0.007907181978225708,-0.005288361794494212,-0.03580487019464494,0.007907181978225708,3.4262702465057373,0.07533630728721619,-0.041316963732242584,3.924527406692505,0.08686309307813644,-0.03736337274312973,False,,4
4,9,5.0,1.0,0.1,0.0,0.9316708085934707,0.13992305213994222,0.05233115702867508,-0.06832919140652927,0.03992305213994221,0.05233115702867508,3.924527406692505,0.08686309307813644,-0.03736337274312973,4.392651081085205,0.13937465846538544,-0.01119779422879219,False,,4
5,0,0.5,0.5,0.1,0.0,0.27734541547814756,-0.021602469175646507,0.002817717380821705,-0.22265458452185244,-0.12160246917564652,0.002817717380821705,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.13969630002975464,-0.010702196508646011,0.0029461898375302553,False,,5
5,1,1.0,0.5,0.1,0.0,0.49167775536811026,0.1211460625327388,0.07941409340128303,-0.008322244631889741,0.02114606253273879,0.07941409340128303,0.13969630002975464,-0.010702196508646011,0.0029461898375302553,0.3853556513786316,0.05059485882520676,0.04265323653817177,False,,5
5,2,1.5,0.5,0.1,0.0,0.5175868423292812,-0.03623170618690244,-0.019784212112426758,0.017586842329281205,-0.13623170618690245,-0.019784212112426758,0.3853556513786316,0.05059485882520676,0.04265323653817177,0.6446861624717712,0.04353051260113716,0.03276113048195839,False,,5
5,3,2.0,0.5,0.1,0.0,0.5206371614324563,0.08675769303969832,-0.059051398653537035,0.020637161432456308,-0.01324230696030168,-0.059051398653537035,0.6446861624717712,0.04353051260113716,0.03276113048195839,0.9034441709518433,0.09541288763284683,0.003235431155189872,False,,5
5,4,2.5,0.5,0.1,0.0,0.5071059641813838,0.07409100638883316,0.014462024439126253,0.0071059641813837615,-0.025908993611166845,0.014462024439126253,0.9034441709518433,0.09541288763284683,0.003235431155189872,1.1568759679794312,0.13327854871749878,0.010466443374752998,False,,5
5,5,3.0,0.5,0.1,0.0,0.5293460368351899,0.0422471183421695,0.011462483555078506,0.02934603683518988,-0.057752881657830504,0.011462483555078506,1.1568759679794312,0.13327854871749878,0.010466443374752998,1.4213134050369263,0.1571710854768753,0.01619768515229225,False,,5
5,6,3.5,0.5,0.1,0.0,0.5129825205282798,0.05607402009151666,0.004575934261083603,0.01298252052827975,-0.04392597990848335,0.004575934261083603,1.4213134050369263,0.1571710854768753,0.01619768515229225,1.6773169040679932,0.18935880064964294,0.018485652282834053,False,,5
5,7,4.0,0.5,0.1,0.0,0.5000085091085801,0.07878721613183448,0.005653157830238342,8.50910858007925e-06,-0.021212783868165525,0.005653157830238342,1.6773169040679932,0.18935880064964294,0.018485652282834053,1.926550269126892,0.23336690664291382,0.021312231197953224,False,,5
5,8,4.5,0.5,0.1,0.0,0.5257705149286107,0.008565032984730355,0.02122759446501732,0.02577051492861071,-0.09143496701526965,0.02122759446501732,1.926550269126892,0.23336690664291382,0.021312231197953224,2.189284563064575,0.24325069785118103,0.031926028430461884,False,,5
5,9,5.0,0.5,0.1,0.0,0.5204785171626276,0.09132231937730936,-0.024084195494651794,0.020478517162627607,-0.008677680622690642,-0.024084195494651794,2.189284563064575,0.24325069785118103,0.031926028430461884,2.4479336738586426,0.29719558358192444,0.019883930683135986,False,,5
6,0,0.5,1.0,0.0,0.66,0.314610073859184,-0.07206422398740228,0.06762204924598336,-0.6853899261408161,-0.07206422398740228,-0.5923779507540167,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.15836739540100098,-0.035904400050640106,0.035348355770111084,False,,6
6,1,1.0,1.0,0.0,0.66,0.7814778610024175,0.08383640242764931,0.2469845414161682,-0.21852213899758255,0.08383640242764931,-0.4130154585838318,0.15836739540100098,-0.035904400050640106,0.035348355770111084,0.547380805015564,0.019796717911958694,0.1588406264781952,False,,6
6,2,1.5,1.0,0.0,0.66,0.9097279594207688,-0.07563394024099164,0.29089194536209106,-0.09027204057923122,-0.07563394024099164,-0.36910805463790897,0.547380805015564,0.019796717911958694,0.1588406264781952,1.002500295639038,0.05440325662493706,0.3042865991592407,False,,6
6,3,2.0,1.0,0.0,0.66,0.909415164787275,0.014723381488069898,0.11243480443954468,-0.09058483521272498,0.014723381488069898,-0.5475651955604554,1.002500295639038,0.05440325662493706,0.3042865991592407,1.4341133832931519,0.19766288995742798,0.36050400137901306,False,,6
6,4,2.5,1.0,0.0,0.66,0.8527214690605318,0.10916754259480166,0.2988991141319275,-0.1472785309394682,0.10916754259480166,-0.36110088586807254,1.4341133832931519,0.19766288995742798,0.36050400137901306,1.8138130903244019,0.39913496375083923,0.5099535584449768,False,,6
6,5,3.0,1.0,0.0,0.66,0.9546485213710085,0.04649127054235369,0.31556427478790283,-0.04535147862899147,0.04649127054235369,-0.3444357252120972,1.8138130903244019,0.39913496375083923,0.5099535584449768,2.2190589904785156,0.6524224877357483,0.6677356958389282,False,,6
6,6,3.5,1.0,0.0,0.66,0.9474667379154806,0.0645393253098166,0.3174632787704468,-0.05253326208451936,0.0645393253098166,-0.34253672122955325,2.2190589904785156,0.6524224877357483,0.6677356958389282,2.5710649490356445,0.971101701259613,0.8264673352241516,False,,6
6,7,4.0,1.0,0.0,0.66,0.8883900356673303,-0.03868637908790601,0.180633544921875,-0.11160996433266968,-0.03868637908790601,-0.47936645507812503,2.5710649490356445,0.971101701259613,0.8264673352241516,2.8862252235412598,1.2847214937210083,0.9167841076850891,False,,6
6,8,4.5,1.0,0.0,0.66,0.95346196410489,0.036120003284642765,0.2847987413406372,-0.046538035895109964,0.036120003284642765,-0.3752012586593628,2.8862252235412598,1.2847214937210083,0.9167841076850891,3.161923408508301,1.6740659475326538,1.0591834783554077,False,,6
6,9,5.0,1.0,0.0,0.66,0.8929099931611936,0.10148269648006597,0.29442501068115234,-0.10709000683880643,0.10148269648006597,-0.3655749893188477,3.161923408508301,1.6740659475326538,1.0591834783554077,3.336256504058838,2.0881972312927246,1.2063959836959839,False,,6
7,0,0.5,1.0,0.0,0.33,0.3048373243280046,-0.05269149214874123,0.02462516399100423,-0.6951626756719954,-0.05269149214874123,-0.3053748360089958,0.0010071510914713144,-0.00011416047345846891,0.0015373311471194029,0.153466135263443,-0.026225557550787926,0.013849913142621517,False,,7
7,1,1.0,1.0,0.0,0.33,0.7736430030339962,0.10774830358922123,0.12415716238319874,-0.22635699696600375,0.10774830358922123,-0.20584283761680128,0.153466135263443,-0.026225557550787926,0.013849913142621517,0.5395044088363647,0.033000700175762177,0.07592849433422089,False,,7
7,2,1.5,1.0,0.0,0.33,0.9200692853716326,-0.08492972071178931,0.12620431184768677,-0.07993071462836743,-0.08492972071178931,-0.20379568815231325,0.5395044088363647,0.033000700175762177,0.07592849433422089,1.0014348030090332,0.025554373860359192,0.13903065025806427,False,,7
7,3,2.0,1.0,0.0,0.33,0.9391767217492939,0.02200325341136944,0.010227799415588379,-0.0608232782507061,0.02200325341136944,-0.31977220058441164,1.0014348030090332,0.025554373860359192,0.13903065025806427,1.4649673700332642,0.1015268936753273,0.14414454996585846,False,,7
7,4,2.5,1.0,0.0,0.33,0.9143507239756006,0.06569356182879621,0.19435223937034607,-0.08564927602439942,0.06569356182879621,-0.13564776062965395,1.4649673700332642,0.1015268936753273,0.14414454996585846,1.912683129310608,0.1997043937444687,0.2413206696510315,False,,7
7,5,3.0,1.0,0.0,0.33,0.9957354788935203,-0.003941533803092229,0.12704038619995117,-0.0042645211064796795,-0.003941533803092229,-0.20295961380004884,1.912683129310608,0.1997043937444687,0.2413206696510315,2.3965952396392822,0.31677377223968506,0.3048408627510071,False,,7
7,6,3.5,1.0,0.0,0.33,0.9800746980613522,0.05925473305799883,0.21312403678894043,-0.019925301938647833,0.05925473305799883,-0.11687596321105959,2.3965952396392822,0.31677377223968506,0.3048408627510071,2.855146884918213,0.49211564660072327,0.4114028811454773,False,,7
7,7,4.0,1.0,0.0,0.33,0.912772260254058,-0.060583855663719155,0.08224636316299438,-0.087227739745942,-0.060583855663719155,-0.24775363683700563,2.855146884918213,0.49211564660072327,0.4114028811454773,3.2855660915374756,0.6468580365180969,0.4525260627269745,False,,7
7,8,4.5,1.0,0.0,0.33,0.9770452750050482,0.031537048817301905,0.10586279630661011,-0.02295472499495177,0.031537048817301905,-0.2241372036933899,3.2855660915374756,0.6468580365180969,0.4525260627269745,3.718022108078003,0.8746404051780701,0.5054574608802795,False,,7
7,9,5.0,1.0,0.0,0.33,0.9171502923946862,0.09041526785986898,0.20115017890930176,-0.08284970760531385,0.09041526785986898,-0.12884982109069826,3.718022108078003,0.8746404051780701,0.5054574608802795,4.0973639488220215,1.1362406015396118,0.6060325503349304,False,,7
